10374
00001740	0
00001930	1
00002137	2
00002325	3
00002452	4
00002573	5
00002684	6
00003316	7
00003356	8
00003553	9
00004227	10
00004258	11
00004475	12
00004605	13
00005041	14
00006032	15
00006484	16
00007347	17
00007739	18
00007846	19
00008055	20
00008435	21
00009147	22
00009492	23
00010241	24
00010435	25
00011757	26
00012267	27
00013160	28
00013172	29
00013328	30
00013615	31
00014201	32
00014549	33
00015388	34
00017222	35
00018158	36
00019128	37
00019131	38
00019448	39
00019613	40
00019792	41
00020090	42
00020827	43
00020926	44
00021265	45
00021766	46
00021939	47
00022316	48
00022686	49
00023100	50
00023271	51
00023383	52
00023773	53
00024047	54
00024264	55
00024279	56
00024720	57
00026192	58
00027167	59
00027705	60
00027807	61
00028270	62
00028362	63
00028565	64
00029025	65
00029378	66
00029677	67
00030358	68
00031264	69
00031921	70
00032613	71
00032823	72
00033020	73
00033615	74
00034213	75
00034288	76
00034574	77
00035189	78
00035758	79
00036762	80
00037396	81
00037457	82
00037919	83
00038687	84
00038750	85
00038849	86
00039021	87
00040152	88
00040325	89
00040353	90
00040685	91
00040804	92
00040962	93
00041188	94
00041899	95
00042311	96
00042457	97
00042541	98
00042757	99
00043195	100
00043411	101
00043480	102
00043609	103
00043683	104
00043765	105
00043902	106
00044149	107
00044150	108
00044353	109
00044455	110
00044673	111
00044797	112
00045250	113
00045639	114
00045646	115
00045907	116
00046109	117
00046177	118
00046522	119
00046534	120
00046639	121
00047317	122
00047745	123
00047945	124
00048129	125
00048225	126
00048374	127
00048633	128
00048656	129
00048828	130
00049003	131
00049197	132
00050037	133
00050195	134
00050652	135
00050693	136
00051525	137
00051712	138
00051761	139
00052043	140
00052334	141
00052374	142
00052500	143
00052672	144
00053097	145
00053609	146
00053913	147
00054628	148
00055142	149
00055315	150
00055539	151
00055633	152
00055871	153
00056334	154
00056688	155
00056930	156
00057486	157
00057506	158
00057895	159
00058002	160
00058337	161
00058519	162
00058743	163
00059019	164
00059127	165
00059376	166
00059552	167
00060201	168
00061290	169
00061598	170
00061792	171
00061917	172
00062133	173
00062451	174
00062806	175
00063291	176
00063652	177
00064095	178
00064479	179
00064643	180
00064889	181
00065070	182
00065184	183
00065370	184
00065575	185
00065639	186
00065791	187
00066216	188
00067990	189
00067999	190
00069295	191
00069879	192
00070641	193
00070816	194
00070965	195
00071178	196
00071646	197
00072989	198
00073343	199
00073713	200
00073828	201
00074038	202
00074790	203
00075021	204
00075135	205
00075421	206
00075515	207
00075618	208
00076072	209
00076114	210
00076341	211
00076563	212
00077419	213
00077645	214
00078760	215
00079018	216
00079398	217
00080304	218
00081072	219
00081572	220
00081725	221
00081836	222
00082081	223
00082241	224
00082308	225
00082563	226
00082714	227
00082870	228
00083124	229
00083260	230
00083334	231
00083809	232
00084230	233
00084371	234
00084562	235
00084738	236
00085046	237
00085432	238
00085678	239
00086809	240
00088481	241
00089027	242
00089351	243
00090186	244
00090708	245
00090779	246
00090888	247
00091013	248
00091311	249
00091968	250
00092293	251
00093483	252
00094460	253
00095121	254
00095329	255
00095502	256
00095747	257
00095873	258
00095971	259
00096343	260
00096513	261
00097504	262
00099721	263
00099951	264
00100044	265
00100253	266
00100543	267
00100551	268
00101191	269
00101609	270
00102457	271
00102586	272
00102779	273
00103696	274
00103834	275
00104539	276
00104868	277
00105333	278
00105479	279
00105624	280
00105778	281
00107739	282
00107875	283
00107943	284
00108181	285
00108303	286
00109081	287
00109660	288
00111129	289
00112312	290
00112628	291
00112997	292
00113113	293
00113726	294
00113818	295
00114095	296
00114431	297
00114837	298
00115036	299
00115157	300
00115667	301
00115803	302
00116376	303
00116619	304
00116687	305
00117385	306
00117959	307
00117985	308
00118523	309
00119074	310
00119266	311
00119524	312
00119568	313
00119873	314
00120202	315
00121046	316
00121166	317
00121366	318
00121645	319
00121865	320
00122106	321
00122338	322
00122954	323
00123170	324
00124880	325
00125126	326
00125436	327
00125629	328
00125841	329
00126264	330
00127531	331
00127672	332
00129089	333
00130778	334
00131018	335
00131426	336
00132385	337
00133338	338
00133981	339
00134780	340
00135285	341
00135311	342
00135504	343
00135718	344
00135952	345
00136991	346
00137313	347
00138221	348
00138508	349
00138599	350
00138956	351
00140123	352
00140652	353
00140751	354
00140900	355
00140967	356
00141806	357
00142191	358
00142361	359
00142665	360
00143204	361
00143251	362
00143885	363
00144314	364
00144694	365
00144850	366
00145218	367
00146138	368
00146572	369
00147187	370
00147454	371
00147595	372
00147862	373
00148763	374
00148978	375
00149084	376
00149262	377
00150202	378
00150287	379
00151087	380
00151497	381
00151689	382
00152018	383
00152887	384
00153263	385
00153809	386
00153961	387
00154233	388
00154433	389
00154778	390
00155143	391
00155298	392
00155487	393
00156101	394
00156276	395
00156390	396
00156601	397
00156625	398
00156812	399
00156839	400
00157081	401
00157957	402
00158185	403
00158222	404
00158804	405
00159177	406
00159620	407
00159642	408
00159880	409
00160261	410
00161225	411
00161243	412
00162167	413
00162632	414
00162688	415
00163592	416
00163779	417
00164152	418
00164345	419
00164579	420
00164816	421
00165178	422
00165942	423
00166146	424
00166172	425
00166355	426
00167278	427
00167934	428
00168237	429
00168658	430
00168910	431
00169458	432
00169651	433
00169806	434
00170156	435
00170844	436
00171127	437
00171249	438
00171586	439
00171590	440
00171618	441
00171852	442
00172710	443
00172732	444
00173283	445
00173338	446
00173764	447
00176459	448
00177186	449
00179311	450
00180413	451
00181476	452
00182406	453
00183090	454
00183505	455
00184117	456
00185104	457
00185307	458
00185857	459
00186616	460
00187526	461
00188466	462
00190115	463
00190783	464
00190999	465
00191142	466
00191980	467
00192613	468
00192836	469
00193130	470
00193486	471
00194969	472
00196084	473
00196485	474
00197419	475
00197423	476
00197610	477
00197772	478
00198451	479
00198631	480
00198793	481
00199130	482
00199309	483
00199659	484
00199707	485
00199912	486
00200397	487
00200863	488
00201407	489
00201671	490
00201722	491
00201923	492
00202236	493
00202284	494
00203342	495
00203649	496
00203753	497
00203866	498
00204439	499
00204943	500
00205046	501
00205079	502
00205349	503
00205543	504
00205598	505
00205649	506
00205885	507
00205891	508
00206302	509
00206927	510
00206998	511
00207418	512
00207728	513
00208210	514
00208497	515
00208836	516
00209174	517
00209546	518
00209943	519
00210518	520
00210797	521
00211108	522
00211110	523
00211396	524
00212173	525
00212414	526
00212790	527
00212808	528
00213052	529
00213186	530
00213694	531
00214951	532
00215314	533
00216038	534
00216174	535
00217014	536
00217773	537
00218045	538
00218208	539
00218427	540
00219012	541
00219575	542
00220023	543
00220276	544
00220461	545
00220522	546
00220869	547
00222135	548
00222248	549
00222376	550
00222472	551
00223500	552
00223720	553
00224166	554
00224901	555
00226566	556
00226618	557
00226882	558
00227003	559
00227165	560
00227507	561
00228535	562
00229260	563
00229630	564
00230276	565
00230746	566
00231557	567
00231887	568
00232542	569
00232863	570
00233335	571
00234217	572
00234725	573
00234892	574
00234988	575
00235110	576
00235208	577
00235368	578
00235435	579
00235918	580
00236289	581
00236592	582
00236999	583
00237078	584
00237259	585
00237511	586
00237869	587
00238022	588
00238527	589
00239024	590
00239230	591
00239614	592
00239910	593
00240131	594
00240184	595
00240293	596
00240571	597
00240754	598
00240938	599
00241038	600
00242583	601
00242808	602
00243124	603
00243373	604
00243900	605
00243918	606
00244416	607
00244625	608
00245059	609
00245457	610
00248026	611
00248063	612
00248368	613
00248659	614
00248977	615
00249313	616
00249501	617
00249679	618
00249780	619
00249852	620
00249969	621
00250181	622
00250259	623
00250710	624
00251463	625
00251809	626
00252019	627
00252990	628
00253761	629
00256369	630
00256507	631
00257269	632
00257535	633
00257650	634
00257770	635
00258665	636
00258695	637
00258854	638
00258857	639
00259177	640
00259643	641
00259894	642
00260648	643
00261029	644
00261258	645
00261405	646
00261533	647
00261604	648
00261705	649
00262249	650
00262596	651
00262703	652
00262743	653
00263044	654
00263231	655
00263813	656
00264034	657
00264366	658
00264386	659
00264529	660
00264776	661
00265386	662
00266253	663
00266806	664
00267349	665
00269963	666
00270005	667
00270215	668
00270826	669
00271263	670
00272391	671
00272448	672
00272683	673
00273319	674
00273963	675
00274283	676
00275607	677
00276068	678
00276373	679
00276601	680
00276883	681
00277376	682
00277569	683
00277659	684
00278810	685
00279235	686
00279835	687
00280586	688
00280853	689
00281752	690
00282050	691
00282485	692
00282790	693
00283127	694
00283568	695
00284798	696
00285557	697
00285889	698
00289082	699
00289175	700
00289365	701
00289388	702
00290276	703
00290302	704
00290740	705
00293141	706
00293916	707
00294245	708
00294522	709
00295701	710
00296178	711
00296946	712
00297507	713
00298161	714
00298497	715
00298556	716
00299580	717
00300441	718
00300537	719
00300761	720
00301187	721
00302394	722
00306102	723
00306314	724
00306426	725
00307631	726
00307785	727
00308370	728
00310201	729
00310666	730
00311338	731
00311663	732
00311809	733
00312553	734
00313245	735
00313987	736
00314272	737
00314469	738
00314782	739
00315986	740
00316594	741
00316768	742
00317207	743
00317700	744
00317888	745
00318035	746
00318326	747
00318735	748
00319176	749
00320852	750
00321956	751
00322228	752
00322457	753
00322847	754
00324384	755
00324834	756
00325110	757
00325502	758
00327031	759
00327683	760
00327824	761
00328502	762
00328885	763
00329031	764
00329227	765
00329819	766
00329831	767
00330144	768
00331082	769
00331655	770
00331950	771
00332835	772
00333366	773
00333829	774
00334186	775
00334356	776
00334509	777
00334935	778
00334996	779
00335366	780
00335653	781
00335988	782
00336260	783
00336539	784
00336718	785
00336922	786
00337210	787
00337903	788
00338071	789
00338559	790
00338641	791
00338821	792
00339463	793
00339464	794
00339934	795
00340192	796
00340463	797
00341285	798
00342980	799
00343334	800
00344040	801
00344125	802
00345761	803
00345926	804
00346296	805
00346693	806
00346991	807
00347420	808
00347610	809
00347652	810
00348008	811
00348571	812
00348746	813
00348801	814
00349369	815
00349951	816
00350030	817
00350380	818
00350461	819
00351406	820
00351485	821
00351638	822
00351824	823
00351963	824
00352558	825
00352826	826
00353782	827
00354845	828
00354884	829
00355252	830
00355547	831
00355955	832
00356199	833
00356258	834
00356367	835
00356621	836
00356648	837
00356790	838
00357023	839
00357275	840
00357680	841
00358089	842
00358290	843
00358431	844
00358931	845
00359238	846
00359492	847
00359903	848
00360092	849
00360650	850
00360757	851
00360932	852
00361192	853
00362128	854
00362348	855
00362467	856
00363260	857
00363493	858
00363788	859
00364064	860
00364260	861
00364297	862
00364479	863
00364868	864
00365188	865
00365471	866
00365513	867
00365647	868
00365709	869
00366275	870
00366547	871
00366858	872
00367685	873
00367768	874
00367976	875
00368109	876
00368302	877
00368592	878
00368847	879
00369138	880
